date,period,value
2020-08-25,2020-06-30,594023957.6
2021-03-30,2020-12-31,594023957.6
2021-04-27,2021-03-31,627247384.52
2021-08-26,2021-06-30,627247384.52
2022-03-28,2021-12-31,627247384.52
2022-04-26,2022-03-31,1809090219.75
2022-08-24,2022-06-30,1809090219.75
2023-03-23,2022-12-31,1809090219.75
2023-08-25,2023-06-30,1437087648.91
2024-03-19,2023-12-31,1437087648.91
2024-08-28,2024-06-30,1223014865.81
2025-03-18,2024-12-31,1223014865.81
2025-08-26,2025-06-30,508568968.72
2026-03-17,2025-12-31,508568968.72
