date,period,value
2021-04-30,2020-12-31,379140000.0
2021-12-07,2021-09-30,105780000.0
2022-04-28,2021-03-31,1737280000.0
2022-04-28,2022-03-31,4443064138.89
2022-08-30,2022-06-30,1237080000.0
2022-10-29,2022-09-30,1227080000.0
2023-04-29,2022-12-31,1177080000.0
2023-08-26,2023-06-30,2385000000.0
2023-10-28,2023-09-30,1105000000.0
2024-04-27,2023-12-31,1035000000.0
2024-04-27,2024-03-31,250000000.0
2024-08-29,2024-06-30,500000000.0
2024-10-29,2024-09-30,600000000.0
2025-04-28,2024-12-31,300000000.0
