date,period,value
2020-04-27,2020-03-31,2673575462.47
2020-08-20,2020-06-30,2673575462.47
2020-10-28,2020-09-30,2673575462.47
2021-03-31,2020-12-31,2673575462.47
2021-04-24,2021-03-31,4120979406.81
2021-08-11,2021-06-30,4120979406.81
2021-10-26,2021-09-30,4120979406.81
2022-03-30,2021-12-31,4120979406.81
2022-04-27,2022-03-31,3724192462.64
2022-08-18,2022-06-30,3724192462.64
2022-10-27,2022-09-30,3724192462.64
2023-04-20,2022-12-31,3724192462.64
2023-04-20,2023-03-31,3827973811.05
2023-08-23,2023-06-30,3827973811.05
2023-10-26,2023-09-30,3827973811.05
2024-04-18,2023-12-31,3827973811.05
2024-04-25,2024-03-31,4194289289.18
2024-08-27,2024-06-30,4194289289.18
2024-10-30,2024-09-30,4194289289.18
2025-04-19,2024-12-31,4194289289.18
2025-04-28,2025-03-31,3621650989.41
2025-08-22,2025-06-30,3621650989.41
2025-10-23,2025-09-30,3621650989.41
