date,period,value
2020-08-29,2020-06-30,1251640000.0
2020-10-31,2020-09-30,2131569000.0
2021-03-31,2020-12-31,2625978000.0
2021-08-31,2021-06-30,1906275000.0
2021-10-30,2021-09-30,2239039000.0
2022-03-26,2021-12-31,820000000.0
2022-04-30,2022-03-31,300000000.0
2022-08-27,2022-06-30,100000000.0
2022-10-29,2022-09-30,80000000.0
2023-04-01,2022-12-31,80000000.0
2023-04-29,2023-03-31,100000000.0
2023-08-31,2023-06-30,552259000.0
2023-10-27,2023-09-30,1279284000.0
2024-03-29,2023-12-31,1299260000.0
2024-04-30,2024-03-31,670794000.0
2024-08-29,2024-06-30,1156112000.0
2024-10-29,2024-09-30,2333918000.0
2025-03-27,2024-12-31,2629884000.0
2025-04-29,2025-03-31,879482000.0
2025-08-29,2025-06-30,1880104000.0
2025-10-29,2025-09-30,3178406000.0
2026-03-27,2025-12-31,3646357000.0
