date,period,value
2020-04-30,2020-03-31,24043785.17
2020-08-28,2020-06-30,24088528.23
2020-10-30,2020-09-30,24002639.58
2021-04-10,2020-12-31,6106735.86
2021-04-29,2021-03-31,6106735.86
2021-08-14,2021-06-30,6106735.86
2021-10-30,2021-09-30,6206735.86
2022-04-23,2021-12-31,5967097.69
2022-04-29,2022-03-31,5967097.69
2022-08-27,2022-06-30,5967097.69
2022-10-29,2022-09-30,5967097.69
2023-04-15,2022-12-31,6518256.62
2023-04-29,2023-03-31,6518256.62
2023-08-22,2023-06-30,6518256.62
2023-10-28,2023-09-30,6518256.62
2024-04-13,2023-12-31,6628789.09
2024-04-27,2024-03-31,6628789.09
2024-08-24,2024-06-30,6670062.84
2024-10-26,2024-09-30,6558314.86
2025-04-19,2024-12-31,6727715.07
2025-04-30,2025-03-31,6727715.07
2025-08-23,2025-06-30,6755605.27
2025-10-31,2025-09-30,6650127.9
