date,period,value
2020-04-29,2020-03-31,20674454.47
2020-08-07,2020-06-30,20674454.47
2020-10-19,2020-09-30,20674454.47
2021-04-23,2020-12-31,24827558.6
2021-04-29,2021-03-31,24827558.6
2021-08-03,2021-06-30,24827558.6
2021-10-29,2021-09-30,24827558.6
2022-04-27,2021-12-31,28965784.67
2022-04-27,2022-03-31,28965784.67
2022-08-20,2022-06-30,28965784.67
2022-10-27,2022-09-30,28965784.67
2023-04-28,2022-12-31,32743801.66
2023-04-28,2023-03-31,32743801.66
2023-08-10,2023-06-30,32743801.66
2023-10-30,2023-09-30,32743801.66
2024-04-29,2023-12-31,35499880.33
2024-04-29,2024-03-31,35499880.33
2024-08-30,2024-06-30,37214392.21
2024-10-25,2024-09-30,37214392.21
2025-04-28,2024-12-31,37734403.77
2025-04-28,2025-03-31,37734403.77
2025-08-29,2025-06-30,39165129.53
2025-10-28,2025-09-30,39165129.53
