date,period,value
2020-08-28,2020-03-31,10280320.87
2020-12-11,2020-09-30,10280320.87
2021-05-21,2020-12-31,10280320.87
2021-07-30,2021-03-31,56115773.0
2021-08-27,2020-06-30,10280320.87
2021-08-27,2021-06-30,56115773.0
2022-02-28,2021-12-31,56115773.0
2022-08-12,2022-06-30,2862948084.11
2023-04-22,2022-12-31,2862948084.11
2023-08-28,2023-06-30,2349058972.65
2024-04-24,2023-12-31,2349058972.65
2024-08-10,2024-06-30,1187534601.82
2025-04-19,2024-12-31,1187534601.82
2025-08-27,2025-06-30,125310566.3
