date,period,value
2020-09-08,2020-06-30,9028260628.79
2020-10-26,2020-09-30,14885036000.0
2021-04-27,2020-03-31,2668513000.0
2021-04-27,2020-12-31,18698264716.32
2021-04-27,2021-03-31,1129706000.0
2021-08-28,2021-06-30,20927611434.97
2021-10-26,2021-09-30,29968139000.0
2022-03-30,2021-12-31,31580677747.12
2022-04-28,2022-03-31,2004219000.0
2022-08-27,2022-06-30,30326763722.39
2022-10-26,2022-09-30,24979989000.0
2023-04-28,2022-12-31,29945673770.92
2024-04-30,2023-12-31,2703399177.04
2024-04-30,2024-03-31,6779548000.0
2024-08-29,2024-06-30,3679267082.76
2024-10-31,2024-09-30,5754259000.0
2025-04-29,2024-12-31,6577772159.45
2025-04-29,2025-03-31,8639662000.0
2025-08-29,2025-06-30,15747079621.46
2025-10-30,2025-09-30,26659268000.0
