date,period,value
2020-04-15,2020-03-31,0.0
2020-08-15,2020-06-30,0.0
2020-10-23,2020-09-30,0.0
2021-04-23,2020-12-31,0.0
2021-04-23,2021-03-31,0.0
2021-08-27,2021-06-30,0.0
2021-10-29,2021-09-30,0.0
2022-04-22,2021-12-31,0.0
2022-04-22,2022-03-31,0.0
2022-08-30,2022-06-30,0.0
2022-10-31,2022-09-30,0.0
2023-04-21,2022-12-31,0.0
2023-04-21,2023-03-31,0.0
2023-08-25,2023-06-30,0.0
2023-10-31,2023-09-30,0.0
2024-04-26,2023-12-31,0.0
2024-04-26,2024-03-31,0.0
2024-08-31,2024-06-30,0.0
2024-10-31,2024-09-30,0.0
2025-04-25,2024-12-31,0.0
2025-04-25,2025-03-31,0.0
2025-08-20,2025-06-30,0.0
2025-10-28,2025-09-30,0.0
