date,period,value
2020-04-30,2020-03-31,3802322472.45
2020-08-11,2020-06-30,3794639225.76
2020-10-24,2020-09-30,3777095782.4
2021-03-18,2020-12-31,3794638615.3
2021-04-13,2021-03-31,3794638615.3
2021-08-12,2021-06-30,3794638615.3
2021-10-14,2021-09-30,3794638615.3
2022-04-29,2021-12-31,3794638615.3
2022-04-29,2022-03-31,3794638615.3
2022-08-19,2022-06-30,3794638615.3
2022-10-28,2022-09-30,3794638615.3
2023-04-25,2022-12-31,3778669304.35
2023-04-25,2023-03-31,3778669304.35
2023-08-30,2023-06-30,3781967596.83
2023-10-27,2023-09-30,3781967596.83
2024-04-29,2023-12-31,3785029633.57
2024-04-29,2024-03-31,3785029633.57
2024-08-30,2024-06-30,3785029633.57
2024-10-31,2024-09-30,3784892447.01
2025-04-29,2024-12-31,3784620823.94
2025-04-29,2025-03-31,3784620823.94
2025-08-22,2025-06-30,3783571392.79
2025-10-24,2025-09-30,3784087136.42
