date,period,value
2020-12-01,2020-06-30,6
2021-03-31,2020-12-31,12
2021-08-12,2020-03-31,1
2021-11-07,2021-06-30,6
2022-01-10,2020-09-30,9
2022-01-10,2021-09-30,9
2022-04-20,2021-12-31,12
2022-04-27,2021-03-31,1
2022-04-27,2022-03-31,1
2022-08-26,2022-06-30,6
2022-10-27,2022-09-30,9
2023-04-14,2022-12-31,12
2023-04-27,2023-03-31,1
2023-08-31,2023-06-30,6
2023-10-25,2023-09-30,9
2024-04-26,2023-12-31,12
2024-04-26,2024-03-31,1
2024-08-27,2024-06-30,6
2024-10-28,2024-09-30,9
2025-04-22,2024-12-31,12
2025-04-22,2025-03-31,1
2025-08-16,2025-06-30,6
2025-10-27,2025-09-30,9
