date,period,value
2020-04-28,2020-03-31,23884120.0
2020-08-28,2020-06-30,314625968.32
2020-10-29,2020-09-30,238022264.31
2021-04-28,2020-12-31,166031820.0
2021-04-28,2021-03-31,17150000.0
2021-08-28,2021-06-30,42170000.0
2021-10-29,2021-09-30,72470000.0
2022-03-31,2021-12-31,92595000.0
2022-04-27,2022-03-31,22964600.0
2022-08-30,2022-06-30,24364600.0
2022-10-25,2022-09-30,45764600.0
2023-04-07,2022-12-31,24564600.0
2023-10-18,2023-09-30,14700000.0
2024-04-19,2023-12-31,14700000.0
2024-04-23,2024-03-31,82320000.0
2024-08-28,2024-06-30,82320000.0
2024-10-29,2024-09-30,82320000.0
2025-03-14,2024-12-31,82320000.0
2025-04-12,2025-03-31,1307863.0
2025-08-08,2025-06-30,1307863.0
2025-10-28,2025-09-30,1307863.0
2026-03-26,2025-12-31,1312864.0
