date,period,value
2020-04-28,2020-03-31,87809524.82
2020-08-28,2020-06-30,87809524.82
2020-10-29,2020-09-30,87809524.82
2021-04-28,2020-12-31,83160000.0
2021-04-28,2021-03-31,83160000.0
2021-08-28,2021-06-30,106680000.0
2021-10-29,2021-09-30,106680000.0
2022-03-31,2021-12-31,106680000.0
2022-04-27,2022-03-31,120399803.76
2022-08-30,2022-06-30,129851097.99
2022-10-25,2022-09-30,134728136.65
2023-04-07,2022-12-31,127196118.53
2023-04-25,2023-03-31,131371914.45
2023-08-03,2023-06-30,135505261.24
2023-10-18,2023-09-30,137594821.53
2024-04-19,2023-12-31,211105455.74
2024-04-23,2024-03-31,267298501.29
2024-08-28,2024-06-30,274392025.69
2024-10-29,2024-09-30,261169191.49
2025-03-14,2024-12-31,298851454.47
2025-04-12,2025-03-31,297904274.53
2025-08-08,2025-06-30,302985225.1
2025-10-28,2025-09-30,309075787.03
2026-03-26,2025-12-31,294180258.18
2026-04-11,2026-03-31,299553435.72
