date,period,value
2020-11-12,2020-06-30,25487.37
2021-07-14,2020-12-31,25487.37
2021-07-14,2021-03-31,25487.37
2021-07-30,2021-06-30,25487.37
2021-10-19,2021-09-30,25487.37
2022-04-16,2021-12-31,25487.37
2022-04-28,2022-03-31,25487.37
2022-08-20,2022-06-30,25487.37
2022-10-19,2022-09-30,25487.37
2023-04-15,2022-12-31,25487.37
2023-04-15,2023-03-31,25487.37
2023-07-29,2023-06-30,25487.37
2023-10-19,2023-09-30,25487.37
2024-04-16,2023-12-31,25487.37
2024-04-16,2024-03-31,25487.37
2024-08-30,2024-06-30,25487.37
2024-10-19,2024-09-30,25487.37
2025-03-28,2024-12-31,25487.37
2025-04-16,2025-03-31,25487.37
2025-07-30,2025-06-30,25487.37
2025-10-17,2025-09-30,25487.37
2026-03-28,2025-12-31,25487.37
