date,period,value
2021-11-05,2020-12-31,3103061.89
2021-11-05,2021-06-30,3800426.9
2022-03-15,2021-12-31,10413596.65
2022-07-29,2021-03-31,3796299.52
2022-07-29,2022-03-31,2450000.0
2022-08-17,2022-06-30,4826657.32
2022-10-27,2021-09-30,3981724.42
2022-10-27,2022-09-30,21856657.32
2023-04-21,2022-12-31,855168285.92
2023-04-27,2023-03-31,702399208.68
2023-08-12,2023-06-30,1334669796.59
2023-10-28,2023-09-30,1609358214.09
2024-04-20,2023-12-31,1716108140.7
2024-04-23,2024-03-31,40658019.86
2024-08-31,2024-06-30,89574732.11
2024-10-24,2024-09-30,309864199.18
2025-03-28,2024-12-31,1015437977.39
2025-04-30,2025-03-31,583790779.44
2025-08-26,2025-06-30,1138363558.45
2025-10-31,2025-09-30,2131781671.23
2026-03-20,2025-12-31,2449494714.89
