date,period,value
2020-04-22,2020-03-31,190512000.0
2020-08-28,2020-06-30,144631000.0
2020-10-30,2020-09-30,52392000.0
2021-04-30,2020-12-31,553076000.0
2021-04-30,2021-03-31,669822000.0
2021-08-28,2021-06-30,1135353000.0
2021-10-29,2021-09-30,496405000.0
2022-04-29,2021-12-31,167625000.0
2022-04-29,2022-03-31,281899000.0
2022-08-31,2022-06-30,48872000.0
2022-10-29,2022-09-30,631407000.0
2023-04-28,2022-12-31,1036682000.0
2023-04-28,2023-03-31,126310000.0
2023-10-31,2023-09-30,15389000.0
2024-04-30,2023-12-31,521048000.0
2024-04-30,2024-03-31,38831000.0
2024-08-30,2024-06-30,515500000.0
2024-10-31,2024-09-30,687922000.0
2025-04-30,2024-12-31,1014033000.0
2025-04-30,2025-03-31,426467000.0
2025-08-29,2025-06-30,1315508000.0
2025-10-31,2025-09-30,1412594000.0
