date,period,value
2020-08-20,2020-06-30,321000001.0
2020-10-27,2020-09-30,517255819.13
2021-04-01,2020-12-31,716092188.57
2021-04-27,2021-03-31,184713900.0
2021-08-24,2021-06-30,184713900.0
2021-10-26,2021-09-30,209583900.0
2022-04-22,2021-12-31,184622400.0
2022-08-22,2022-06-30,56665100.0
2022-10-25,2022-09-30,96665100.0
2023-04-12,2022-12-31,277665100.0
2023-04-21,2023-03-31,30000000.0
2023-08-11,2023-06-30,60000000.0
2023-10-24,2023-09-30,60000000.0
2024-04-11,2023-12-31,117000000.0
2024-04-19,2024-03-31,50000000.0
2024-08-09,2024-06-30,72815644.91
2024-10-23,2024-09-30,72812673.74
2025-04-11,2024-12-31,72819329.17
2025-08-08,2025-06-30,16000000.0
2025-10-27,2025-09-30,66000000.0
2026-02-27,2025-12-31,70827624.09
