date,period,value
2020-04-30,2020-03-31,-237892.62
2020-08-20,2020-06-30,-338115.72
2020-10-27,2020-09-30,-579957.55
2021-04-01,2020-12-31,-970009.55
2021-04-27,2021-03-31,-133474.34
2021-08-24,2021-06-30,-459393.05
2021-10-26,2021-09-30,-1053225.67
2022-04-22,2021-12-31,-662013.93
2022-04-26,2022-03-31,127548.7
2022-08-22,2022-06-30,492962.41
2022-10-25,2022-09-30,-12913.71
2023-04-12,2022-12-31,273930.78
2023-04-21,2023-03-31,-79852.09
2023-08-11,2023-06-30,-643833.57
2023-10-24,2023-09-30,-1131151.55
2024-04-11,2023-12-31,-643432.87
2024-04-19,2024-03-31,-397164.27
2024-08-09,2024-06-30,546754.86
2024-10-23,2024-09-30,-2228495.33
2025-04-11,2024-12-31,-4540638.65
2025-04-19,2025-03-31,6389189.5
2025-08-08,2025-06-30,6934614.71
2025-10-27,2025-09-30,4436757.77
2026-02-27,2025-12-31,6071167.13
